2015-16;25;GSW;NBA;PF;81;81;34.7;5.0;10.1;.490;1.2;3.2;.388;3.7;6.9;.537;.551;2.8;4.1;.696;1.7;7.8;9.5;7.4;1.5;1.4;3.2;3.0;14.0
2016-17;26;GSW;NBA;PF;76;76;32.5;3.6;8.6;.418;1.1;3.5;.308;2.5;5.1;.494;.481;2.0;2.8;.709;1.3;6.6;7.9;7.0;2.0;1.4;2.4;2.9;10.2
2017-18;27;GSW;NBA;PF;70;70;32.7;4.0;8.8;.454;1.1;3.7;.301;2.9;5.2;.562;.516;1.9;2.5;.775;1.1;6.6;7.6;7.3;1.4;1.3;2.9;2.6;11.0
2018-19;28;GSW;NBA;PF;66;66;31.3;2.8;6.4;.445;0.7;2.5;.285;2.1;3.9;.549;.501;1.0;1.4;.692;0.9;6.4;7.3;6.9;1.4;1.1;2.6;3.0;7.4
2019-20;29;GSW;NBA;PF;43;43;28.4;2.9;7.3;.389;0.8;3.0;.279;2.0;4.3;.465;.446;1.5;1.9;.759;0.5;5.7;6.2;6.2;1.4;0.8;2.3;2.6;8.0
2017-18;25;ATL;NBA;SG;15;11;26.9;4.1;10.1;.408;1.0;4.0;.250;3.1;6.1;.511;.457;1.5;1.9;.759;0.7;4.0;4.7;1.9;1.3;0.1;0.9;1.7;10.7
2018-19;26;GSW;NBA;SG;32;0;11.7;1.8;4.0;.441;0.8;2.1;.397;0.9;1.8;.492;.547;0.6;0.7;.864;0.3;1.8;2.0;0.4;0.4;0.0;0.3;0.9;4.9
2019-20;27;GSW;NBA;SG;49;36;29.0;4.3;10.4;.417;1.7;4.9;.356;2.6;5.6;.471;.500;2.2;2.6;.873;0.7;4.2;4.9;2.7;1.0;0.1;1.4;2.4;12.7
2015-16;19;GSW;NBA;PF;5;0;4.2;0.8;1.4;.571;0.2;0.4;.500;0.6;1.0;.600;.643;0.0;0.0;;0.8;1.2;2.0;0.0;0.0;0.0;0.2;0.4;1.8
2016-17;20;GSW;NBA;C;53;4;8.4;1.1;2.0;.523;0.0;0.2;.222;1.0;1.8;.551;.533;0.4;0.6;.618;0.8;1.5;2.3;0.5;0.3;0.3;0.3;1.2;2.5
2017-18;21;GSW;NBA;C;66;4;13.8;1.7;2.9;.580;0.0;0.1;.200;1.7;2.8;.590;.583;0.6;1.2;.545;1.3;2.0;3.3;0.6;0.5;0.8;0.5;1.6;4.0
2018-19;22;GSW;NBA;C;80;24;18.5;2.7;4.3;.625;0.0;0.1;.100;2.7;4.2;.641;.627;0.8;1.3;.619;2.4;2.8;5.2;1.5;0.6;0.7;0.6;2.6;6.3
2019-20;23;GSW;NBA;C;20;4;13.1;1.5;4.0;.367;0.1;0.7;.071;1.4;3.3;.431;.373;0.5;0.6;.750;1.4;1.9;3.3;1.0;0.6;0.3;0.6;1.7;3.4
2019-20;25;GSW;NBA;SF;7;3;29.1;3.7;9.6;.388;2.3;7.4;.308;1.4;2.1;.667;.507;1.3;1.7;.750;0.4;2.9;3.3;1.1;0.3;0.1;0.7;2.9;11.0
2019-20;22;TOT;NBA;SG;5;0;8.2;0.6;2.4;.250;0.6;1.6;.375;0.0;0.8;.000;.375;0.2;0.2;1.000;0.0;1.2;1.2;0.6;0.4;0.0;0.6;0.8;2.0
2019-20;22;LAL;NBA;SG;2;0;2.5;0.0;0.5;.000;0.0;0.0;;0.0;0.5;.000;.000;0.0;0.0;;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0
2019-20;22;GSW;NBA;SG;3;0;12.0;1.0;3.7;.273;1.0;2.7;.375;0.0;1.0;.000;.409;0.3;0.3;1.000;0.0;1.7;1.7;1.0;0.7;0.0;1.0;1.3;3.3
2011-12;25;MEM;NBA;PG;44;5;9.6;1.1;3.4;.333;0.2;0.9;.263;0.9;2.5;.357;.367;0.4;0.6;.593;0.3;0.6;0.8;1.3;0.3;0.0;1.0;1.0;2.9
2012-13;26;TOT;NBA;PG,SG;39;11;16.8;2.5;6.4;.396;0.6;1.9;.338;1.9;4.5;.420;.446;1.1;1.6;.677;0.2;1.1;1.3;2.4;0.3;0.1;1.3;1.2;6.8
2012-13;26;CLE;NBA;PG;25;11;17.9;3.0;7.5;.401;0.7;2.3;.316;2.3;5.2;.438;.449;1.1;1.6;.683;0.3;1.0;1.3;2.6;0.5;0.1;1.5;1.3;7.8
2012-13;26;PHI;NBA;SG;14;0;14.9;1.7;4.5;.381;0.5;1.2;.412;1.2;3.3;.370;.437;1.0;1.5;.667;0.1;1.1;1.2;2.0;0.1;0.0;0.9;1.0;4.9
NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS;NO_STATS
